Longitud,Latitud,Grupo
-113.1202136,28.5767446,2.1
-113.1197019,28.56776831,2.1
-113.1143199,28.5579512,2.1
-113.1120939,28.54202437,2.1
-113.1135151,28.52678269,2.1
-113.1043385,28.50607772,2.1
-113.0886587,28.49577415,2.1
-113.0794438,28.49330368,2.1
-113.0752635,28.48523302,2.1
-113.0607616,28.48075295,2.1
-113.0575484,28.47802445,2.1
-113.0414001,28.47630892,2.1
-113.0357569,28.46714685,2.1
-113.0156297,28.45738074,2.1
-113.0021093,28.45448818,2.1
-112.9836572,28.45484105,2.1
-112.9579559,28.45907895,2.1
-112.9372637,28.46404395,2.1
-112.904022,28.47461949,2.1
-112.8968006,28.47242308,2.1
-112.8930742,28.46685554,2.1
-112.8851952,28.46297278,2.1
-112.8882557,28.45672131,2.1
-112.8780781,28.45189995,2.1
-112.8777631,28.44673658,2.1
-112.8828565,28.43839952,2.1
-112.8803711,28.43442871,2.1
-112.8699748,28.43197646,2.1
-112.8618047,28.43340522,2.1
-112.8596312,28.43999138,2.1
-112.8495419,28.44226229,2.1
-112.8461759,28.43948932,2.1
-112.8477392,28.43027005,2.1
-112.8444294,28.42214498,2.1
-112.8508585,28.42038865,2.1
-112.8601877,28.40409182,2.1
-112.8543072,28.39532426,2.1
-112.8534532,28.3872154,2.1
-112.8492535,28.38204018,2.1
-112.8545429,28.37365126,2.1
-112.853565,28.36812622,2.1
-112.8690018,28.33672958,2.1
-112.8753507,28.31035788,2.1
-112.871934,28.29494049,2.1
-112.8734997,28.28222682,2.1
-112.8653343,28.26981792,2.1
-112.8563229,28.2618188,2.1
-112.8485974,28.2578638,2.1
-112.8394965,28.24966945,2.1
-112.8337624,28.23955498,2.1
-112.805806,28.21154025,2.1
-112.8014759,28.20328,2.1
-112.7875983,28.19795769,2.1
-112.7942646,28.19033403,2.1
-112.7974831,28.18232588,2.1
-112.7984759,28.17208635,2.1
-112.80462,28.1650158,2.1
-112.8102496,28.14784142,2.1
-112.812032,28.13583042,2.1
-112.81254,28.11595132,2.1
-112.8059766,28.10069395,2.1
-112.8034068,28.08468223,2.1
-112.7903972,28.07448145,2.1
-112.7886438,28.06729906,2.1
-112.7989947,28.05561032,2.1
-112.8029307,28.04513388,2.1
-112.8048999,28.02851203,2.1
-112.8027739,28.0199508,2.1
-112.7960991,28.01051014,2.1
-112.7822422,28.00218446,2.1
-112.7682867,28.00240375,2.1
-112.7649287,28,2.1
-112.8833333,27.99999998,2.1
-113.0666667,27.99999998,2.1
-113.25,27.99999998,2.1
-113.3666667,27.99999998,2.1
-113.5,27.99999998,2.1
-113.7210164,28.00000015,2.1
-113.725,28,2.1
-113.8333333,27.99999998,2.1
-114.025,28,2.1
-114.2048788,28.00000002,2.1
-114.1816013,28.02776378,2.1
-114.1758846,28.03299222,2.1
-114.1599474,28.05587052,2.1
-114.1417015,28.07921498,2.1
-114.1307113,28.08582808,2.1
-114.112272,28.118654,2.1
-114.1131244,28.12305217,2.1
-114.0926796,28.15123897,2.1
-114.0821801,28.16746062,2.1
-114.0707992,28.19002954,2.1
-114.0608182,28.21423003,2.1
-114.067,28.2203,2.1
-114.0719,28.2369,2.1
-114.0784,28.2438,2.1
-114.0911357,28.24705072,2.1
-114.0939485,28.24229965,2.1
-114.1044079,28.23886585,2.1
-114.1119942,28.24187622,2.1
-114.1212886,28.25479815,2.1
-114.1227721,28.26019465,2.1
-114.1011801,28.30169589,2.1
-114.0812021,28.3443456,2.1
-114.0604831,28.39588143,2.1
-114.0534187,28.41755585,2.1
-114.0478672,28.43853938,2.1
-114.0448891,28.45871005,2.1
-114.0490154,28.47190891,2.1
-114.0582502,28.47800255,2.1
-114.069216,28.48853562,2.1
-114.0683294,28.51015071,2.1
-114.0693412,28.51509402,2.1
-114.0804113,28.52225075,2.1
-114.0862978,28.52299554,2.1
-114.0908803,28.53766406,2.1
-114.0966746,28.54662912,2.1
-114.1164942,28.5590362,2.1
-114.1379157,28.56321835,2.1
-114.1492676,28.55978488,2.1
-114.1617107,28.57036055,2.1
-114.1562556,28.58540382,2.1
-114.1542212,28.59765897,2.1
-114.1547727,28.6151074,2.1
-114.1639488,28.64055449,2.1
-114.1741502,28.65105402,2.1
-114.1837769,28.65708789,2.1
-114.1984393,28.66067988,2.1
-114.2057577,28.66050314,2.1
-114.225505,28.66614831,2.1
-114.2368517,28.66718123,2.1
-114.2474415,28.66079295,2.1
-114.2455367,28.65297312,2.1
-114.261163,28.66196251,2.1
-114.2701879,28.66010391,2.1
-114.2697097,28.68962025,2.1
-114.2758161,28.69306282,2.1
-114.2839732,28.7059892,2.1
-114.2958857,28.70394454,2.1
-114.3009281,28.70750148,2.1
-114.3073217,28.72012409,2.1
-114.3160967,28.72700172,2.1
-114.3357623,28.73164863,2.1
-114.3458519,28.73153809,2.1
-114.3480815,28.73707972,2.1
-114.3431921,28.74226355,2.1
-114.342591,28.75536285,2.1
-114.3507763,28.76170132,2.1
-114.3494667,28.77395248,2.1
-114.3596393,28.78039308,2.1
-114.3591013,28.79059862,2.1
-114.3612957,28.79815334,2.1
-114.3722052,28.81189114,2.1
-114.3786567,28.81448278,2.1
-114.3860914,28.80662554,2.1
-114.3936959,28.81325818,2.1
-114.3992521,28.82182745,2.1
-114.3973937,28.83276438,2.1
-114.4037258,28.83480623,2.1
-114.4027246,28.84776826,2.1
-114.4058602,28.86348477,2.1
-114.4121235,28.87416002,2.1
-114.4193689,28.88139265,2.1
-114.4268444,28.88408589,2.1
-114.4356898,28.87899352,2.1
-114.4461361,28.90308871,2.1
-114.4520546,28.9091712,2.1
-114.4617847,28.91118935,2.1
-114.4778679,28.92568072,2.1
-114.4883149,28.93296635,2.1
-114.4963737,28.93221669,2.1
-114.5088336,28.93516502,2.1
-114.5260905,28.93224128,2.1
-114.5301229,28.92215545,2.1
-114.5448099,28.93426098,2.1
-114.5433457,28.9426748,2.1
-114.5498686,28.95983198,2.1
-114.5621901,28.97127286,2.1
-114.5731052,28.97627643,2.1
-114.5808185,28.97455795,2.1
-114.5869221,28.96675435,2.1
-114.591555,28.9736398,2.1
-114.5969224,28.97615303,2.1
-114.6011374,28.98638245,2.1
-114.5988409,28.99919388,2.1
-114.6027224,29.01782551,2.1
-114.6062916,29.05117606,2.1
-114.6105586,29.06304172,2.1
-114.6180886,29.0650676,2.1
-114.6224481,29.08302849,2.1
-114.6269556,29.08990129,2.1
-114.6361071,29.09796055,2.1
-114.6541312,29.09775331,2.1
-114.6586619,29.10342605,2.1
-114.6710262,29.11196403,2.1
-114.6777444,29.11356954,2.1
-114.6830697,29.10934889,2.1
-114.6965499,29.11039386,2.1
-114.7031925,29.10140688,2.1
-114.7102955,29.11176328,2.1
-114.7152699,29.11286083,2.1
-114.7229484,29.13225797,2.1
-114.7262992,29.13709591,2.1
-114.7331224,29.13626231,2.1
-114.7347452,29.15858758,2.1
-114.7379536,29.17172375,2.1
-114.7451906,29.18319754,2.1
-114.7575648,29.18398392,2.1
-114.7649201,29.19387549,2.1
-114.7706301,29.19769334,2.1
-114.7776005,29.1945048,2.1
-114.7854983,29.19703277,2.1
-114.7969027,29.21143777,2.1
-114.8049284,29.20929405,2.1
-114.8130308,29.21424349,2.1
-114.8137231,29.22011708,2.1
-114.8231561,29.23647772,2.1
-114.830802,29.24156425,2.1
-114.8354985,29.23800258,2.1
-114.8457107,29.24571789,2.1
-114.8510575,29.26134202,2.1
-114.8578049,29.26494722,2.1
-114.8636202,29.27585011,2.1
-114.8734467,29.2847806,2.1
-114.8796806,29.2855614,2.1
-114.8876695,29.29814405,2.1
-114.9013882,29.30714217,2.1
-114.9038884,29.31200095,2.1
-114.9108779,29.31436268,2.1
-114.9200659,29.3271618,2.1
-114.9363831,29.34235491,2.1
-114.9508155,29.36151134,2.1
-114.9693192,29.37655648,2.1
-114.9813992,29.38214111,2.1
-114.9994785,29.38264266,2.1
-115.0117962,29.38543703,2.1
-115.0304065,29.39823688,2.1
-115.0439988,29.40157952,2.1
-115.0561434,29.40691782,2.1
-115.0668126,29.41409475,2.1
-115.0805385,29.41832945,2.1
-115.0952576,29.41677328,2.1
-115.1072111,29.42150862,2.1
-115.114118,29.41974189,2.1
-115.1254089,29.42068326,2.1
-115.1302186,29.41814694,2.1
-115.140855,29.42283862,2.1
-115.1537487,29.42069412,2.1
-115.1664054,29.42822577,2.1
-115.1774198,29.43129018,2.1
-115.1885757,29.42783746,2.1
-115.1910188,29.42990532,2.1
-115.1957556,29.44585017,2.1
-115.2016705,29.45786551,2.1
-115.2142848,29.47646092,2.1
-115.2291093,29.48679275,2.1
-115.2363639,29.50084486,2.1
-115.2482732,29.51305792,2.1
-115.2564687,29.5182078,2.1
-115.265574,29.51892846,2.1
-115.2901543,29.53376338,2.1
-115.2977577,29.54020708,2.1
-115.3093673,29.5415074,2.1
-115.3220663,29.54556255,2.1
-115.3405434,29.55588132,2.1
-115.3532857,29.55675763,2.1
-115.3698197,29.56060098,2.1
-115.3785377,29.55836225,2.1
-115.3847273,29.56333097,2.1
-115.3927224,29.5741802,2.1
-115.406725,29.57803857,2.1
-115.4147409,29.59247566,2.1
-115.4276681,29.60064592,2.1
-115.4342848,29.6094338,2.1
-115.444061,29.61784609,2.1
-115.4630305,29.62673231,2.1
-115.4811158,29.62592257,2.1
-115.4996729,29.61569038,2.1
-115.5126687,29.62150922,2.1
-115.5167136,29.62902518,2.1
-115.5241541,29.63521832,2.1
-115.5404608,29.64388937,2.1
-115.5490439,29.65482214,2.1
-115.5588558,29.66293691,2.1
-115.5634774,29.66359229,2.1
-115.5754187,29.68322954,2.1
-115.5845753,29.69218129,2.1
-115.601956,29.69818586,2.1
-115.6189917,29.69511608,2.1
-115.6248142,29.70120025,2.1
-115.6532722,29.72191378,2.1
-115.6614326,29.73086078,2.1
-115.6661657,29.73245171,2.1
-115.6787521,29.74397588,2.1
-115.6885438,29.74690965,2.1
-115.6983621,29.75680406,2.1
-115.6975591,29.7654876,2.1
-115.6902716,29.79530737,2.1
-115.6863407,29.80804548,2.1
-115.6845506,29.82646557,2.1
-115.6853746,29.83997914,2.1
-115.6930975,29.86497843,2.1
-115.6973042,29.88703432,2.1
-115.7019725,29.9003092,2.1
-115.7079136,29.90603322,2.1
-115.7133332,29.91550988,2.1
-115.7188546,29.92021675,2.1
-115.7232456,29.92846251,2.1
-115.7417268,29.94742788,2.1
-115.7537148,29.94950718,2.1
-115.7758184,29.95689215,2.1
-115.7880909,29.959442,2.1
-115.8039494,29.95830583,2.1
-115.8098655,29.96199875,2.1
-115.8046819,29.97430268,2.1
-115.7966,30.00794188,2.1
-115.7862836,30.05708943,2.1
-115.7851456,30.07593326,2.1
-115.781275,30.0909446,2.1
-115.7901244,30.112647,2.1
-115.7880365,30.1171102,2.1
-115.800969,30.13313898,2.1
-115.8002149,30.14101508,2.1
-115.8027128,30.15212912,2.1
-115.7998185,30.1609942,2.1
-115.7954557,30.18734863,2.1
-115.7946635,30.21372774,2.1
-115.7952115,30.23825037,2.1
-115.7965184,30.25204129,2.1
-115.8027998,30.27991331,2.1
-115.8158878,30.30840831,2.1
-115.8255425,30.31759817,2.1
-115.8342355,30.33930272,2.1
-115.8495552,30.35773589,2.1
-115.8662373,30.37109831,2.1
-115.8859803,30.38173111,2.1
-115.8986004,30.39195062,2.1
-115.9082154,30.39745623,2.1
-115.9306015,30.40419325,2.1
-115.9510697,30.40376268,2.1
-115.977457,30.39472891,2.1
-115.9916381,30.38204275,2.1
-115.9887852,30.37359058,2.1
-115.9799529,30.36522485,2.1
-115.9849227,30.35752797,2.1
-116.0043159,30.36320369,2.1
-116.0070739,30.37436505,2.1
-116.0047619,30.37658795,2.1
-116.0050872,30.39205457,2.1
-116.007172,30.40316131,2.1
-116.0131105,30.42173166,2.1
-116.0184648,30.43192875,2.1
-116.0311276,30.43644446,2.1
-116.035229,30.45762046,2.1
-116.0472355,30.47049732,2.1
-116.0463603,30.47959605,2.1
-116.0482241,30.49225868,2.1
-116.0433731,30.50133268,2.1
-116.0390918,30.53242998,2.1
-116.032511,30.56459728,2.1
-116.0298228,30.59175891,2.1
-116.0267608,30.63555706,2.1
-116.0273665,30.66658423,2.1
-116.0333101,30.70040025,2.1
-116.0466926,30.71863162,2.1
-116.0457059,30.72991972,2.1
-116.048083,30.74478698,2.1
-116.0486552,30.76086248,2.1
-116.0516836,30.78079931,2.1
-116.0574791,30.79571743,2.1
-116.0648532,30.80809695,2.1
-116.071007,30.81446071,2.1
-116.0860132,30.82169871,2.1
-116.0967136,30.81916943,2.1
-116.1063673,30.82353246,2.1
-116.1408365,30.8542784,2.1
-116.1510844,30.86064029,2.1
-116.1608891,30.86356497,2.1
-116.1689662,30.86046008,2.1
-116.1762448,30.86283475,2.1
-116.1911621,30.87817792,2.1
-116.2006444,30.88237377,2.1
-116.2077758,30.89312066,2.1
-116.209946,30.90502328,2.1
-116.2153541,30.91401414,2.1
-116.2244988,30.92121795,2.1
-116.2280129,30.92719703,2.1
-116.2375853,30.93413818,2.1
-116.2443158,30.93255457,2.1
-116.2528734,30.94238543,2.1
-116.2675012,30.96507037,2.1
-116.2711717,30.9678018,2.1
-116.2848136,30.96970555,2.1
-116.301648,30.96027802,2.1
-116.3196781,30.95595743,2.1
-116.3283673,30.95861775,2.1
-116.3377726,30.97192343,2.1
-116.338394,30.98547268,2.1
-116.3290804,31.01489351,2.1
-116.3230151,31.04452617,2.1
-116.3183343,31.07217566,2.1
-116.3109859,31.10806355,2.1
-116.3090644,31.13479397,2.1
-116.3090596,31.15073003,2.1
-116.3197965,31.17168197,2.1
-116.3226711,31.17244437,2.1
-116.3345634,31.19051031,2.1
-116.340384,31.20868197,2.1
-116.3502365,31.21309066,2.1
-116.3550677,31.23216877,2.1
-116.3651797,31.24985942,2.1
-116.3761796,31.26156095,2.1
-116.3844609,31.26699034,2.1
-116.3915459,31.2828108,2.1
-116.4009509,31.28604302,2.1
-116.4065008,31.29178232,2.1
-116.4156027,31.29427245,2.1
-116.4169483,31.30270423,2.1
-116.4257895,31.31014928,2.1
-116.4327837,31.31244346,2.1
-116.4364173,31.32139414,2.1
-116.4473216,31.32462631,2.1
-116.4531076,31.33143786,2.1
-116.4548059,31.3451468,2.1
-116.4678577,31.35173742,2.1
-116.4682443,31.35945451,2.1
-116.4742321,31.36082538,2.1
-116.4871682,31.36987483,2.1
-116.4853951,31.37489152,2.1
-116.490708,31.38933074,2.1
-116.5033345,31.41318268,2.1
-116.5122358,31.41507526,2.1
-116.5120344,31.41909409,2.1
-116.5245322,31.43677291,2.1
-116.5447956,31.44721643,2.1
-116.5503827,31.45235685,2.1
-116.5709265,31.46511703,2.1
-116.5827368,31.46652326,2.1
-116.5956046,31.4617756,2.1
-116.6031371,31.46396754,2.1
-116.6032685,31.476512,2.1
-116.6066781,31.48487831,2.1
-116.6087145,31.49735098,2.1
-116.6200142,31.50370657,2.1
-116.6224296,31.51012534,2.1
-116.6370199,31.51850322,2.1
-116.6447585,31.51558735,2.1
-116.6594596,31.52914449,2.1
-116.6606384,31.53605569,2.1
-116.6667543,31.54117025,2.1
-116.6645578,31.54680529,2.1
-116.6689,31.55252657,2.1
-116.6779299,31.55486874,2.1
-116.6832834,31.55145428,2.1
-116.6887126,31.55489545,2.1
-116.6911405,31.57103397,2.1
-116.6811445,31.57137795,2.1
-116.6753833,31.57788054,2.1
-116.6660227,31.57970143,2.1
-116.6538226,31.57913986,2.1
-116.6503829,31.5862012,2.1
-116.6546773,31.59407271,2.1
-116.6639481,31.60008388,2.1
-116.6676189,31.61785468,2.1
-116.6580377,31.63248337,2.1
-116.6500217,31.65888422,2.1
-116.649931,31.6645394,2.1
-116.6790096,31.69546935,2.1
-116.6838078,31.70276365,2.1
-116.6916521,31.70540138,2.1
-116.696572,31.71621742,2.1
-116.7035278,31.71627442,2.1
-116.7090798,31.71179538,2.1
-116.7242855,31.7227008,2.1
-116.7362583,31.74069242,2.1
-116.7445611,31.74337368,2.1
-116.7416599,31.7480464,2.1
-116.7328993,31.75007138,2.1
-116.7222922,31.74703505,2.1
-116.7168173,31.74227565,2.1
-116.7056068,31.73888298,2.1
-116.6977701,31.73265523,2.1
-116.68265,31.72921888,2.1
-116.6719993,31.71879038,2.1
-116.6627835,31.71868169,2.1
-116.6492645,31.72748877,2.1
-116.6425046,31.73508802,2.1
-116.6343497,31.74981782,2.1
-116.625583,31.77231958,2.1
-116.6189827,31.7749094,2.1
-116.6197569,31.78271615,2.1
-116.6134618,31.79642712,2.1
-116.6098221,31.81383088,2.1
-116.6104891,31.83300312,2.1
-116.6129065,31.84113468,2.1
-116.6200347,31.85113783,2.1
-116.621565,31.85773549,2.1
-116.6264547,31.86038776,2.1
-116.6329709,31.85539872,2.1
-116.6423659,31.86075335,2.1
-116.6505345,31.86023503,2.1
-116.6695891,31.86479248,2.1
-116.6775773,31.869974,2.1
-116.6870153,31.883576,2.1
-116.6994303,31.89497666,2.1
-116.7084648,31.89469077,2.1
-116.7222195,31.9028434,2.1
-116.7309094,31.90054635,2.1
-116.7457911,31.90202285,2.1
-116.7561242,31.91362688,2.1
-116.7553731,31.93757332,2.1
-116.7569723,31.94828006,2.1
-116.7641486,31.96630818,2.1
-116.7691038,31.97127277,2.1
-116.7825124,31.97857786,2.1
-116.7905933,31.97696455,2.1
-116.8001641,31.98237629,2.1
-116.8135028,31.97915148,2.1
-116.8302036,31.97886452,2.1
-116.8411748,31.98663537,2.1
-116.8493878,31.98749058,2.1
-116.8595524,31.99513617,2.1
-116.8660857,32.00620137,2.1
-116.8792191,32.01738157,2.1
-116.8868213,32.03452634,2.1
-116.8845234,32.04279171,2.1
-116.8872919,32.04899875,2.1
-116.8815941,32.05883755,2.1
-116.8823328,32.08009646,2.1
-116.886209,32.08520557,2.1
-116.8839501,32.09179392,2.1
-116.8865926,32.12335014,2.1
-116.8895385,32.1349662,2.1
-116.8950751,32.14485817,2.1
-116.8959109,32.15271997,2.1
-116.9006809,32.16097983,2.1
-116.9075239,32.16600414,2.1
-116.9100081,32.18405015,2.1
-116.9139391,32.18987137,2.1
-116.913459,32.1977476,2.1
-116.9173207,32.214624,2.1
-116.9232192,32.22752952,2.1
-116.9367221,32.24274265,2.1
-116.956829,32.25206132,2.1
-116.9726438,32.25709348,2.1
-117.0028417,32.26435663,2.1
-117.0100706,32.26847375,2.1
-117.0256814,32.27033405,2.1
-117.0311201,32.27974788,2.1
-117.0392607,32.28564108,2.1
-117.0414566,32.29850549,2.1
-117.0456509,32.30446032,2.1
-117.0496939,32.31888048,2.1
-117.0556485,32.3323038,2.1
-117.0679148,32.35564368,2.1
-117.0767906,32.37554411,2.1
-117.0902289,32.39681692,2.1
-117.0985822,32.42262523,2.1
-117.1015027,32.43844243,2.1
-117.1104286,32.44948297,2.1
-117.1200784,32.47070563,2.1
-117.1239267,32.48484414,2.1
-117.1224994,32.49598947,2.1
-117.1241746,32.50980274,2.1
-117.1231163,32.53443545,2.1
-117.0366065,32.54193003,2.1
-116.9610971,32.5480443,2.1
-116.7385573,32.56684534,2.1
-116.6152841,32.57738106,2.1
-116.400314,32.59492543,2.1
-116.2799141,32.60463205,2.1
-116.0897614,32.61971965,2.1
-115.8814107,32.63591831,2.1
-115.7098466,32.64899112,2.1
-115.5170071,32.66347946,2.1
-115.3845042,32.67319843,2.1
-115.2693688,32.68132445,2.1
-115.099709,32.69310906,2.1
-114.8817951,32.70790222,2.1
-114.7197181,32.71865357,2.1
-114.7291485,32.70539132,2.1
-114.7322141,32.69503052,2.1
-114.7461024,32.67596197,2.1
-114.7501593,32.66167385,2.1
-114.7631312,32.65037288,2.1
-114.7684225,32.63995269,2.1
-114.7814255,32.63255712,2.1
-114.7854347,32.62236991,2.1
-114.7974451,32.62463266,2.1
-114.8059463,32.62411466,2.1
-114.8090318,32.61688532,2.1
-114.8071474,32.6028648,2.1
-114.8031811,32.59894874,2.1
-114.8013172,32.58835034,2.1
-114.8122521,32.56223346,2.1
-114.8055892,32.55942105,2.1
-114.7920637,32.56000489,2.1
-114.7951062,32.55200566,2.1
-114.8043191,32.54433366,2.1
-114.8032128,32.53000418,2.1
-114.8099668,32.52373538,2.1
-114.8078085,32.51031082,2.1
-114.8130743,32.5029358,2.1
-114.8135728,32.49391317,2.1
-113.5139147,29.55147699,2.2
-113.5127673,29.54156341,2.2
-113.4938291,29.53287566,2.2
-113.4790433,29.53208714,2.2
-113.476409,29.52588021,2.2
-113.4701072,29.52070218,2.2
-113.4616887,29.5180998,2.2
-113.4537253,29.5092302,2.2
-113.4462896,29.50658973,2.2
-113.4315223,29.49236384,2.2
-113.4253991,29.4738546,2.2
-113.4171557,29.47060829,2.2
-113.4171176,29.46658781,2.2
-113.4065617,29.46065744,2.2
-113.3953558,29.46020297,2.2
-113.3924662,29.44865082,2.2
-113.3859,29.44468259,2.2
-113.3838739,29.43358716,2.2
-113.3753814,29.42538436,2.2
-113.3663663,29.40598038,2.2
-113.3618698,29.39982661,2.2
-113.361251,29.39300079,2.2
-113.352042,29.38734663,2.2
-113.3636143,29.37056236,2.2
-113.3668801,29.36062048,2.2
-113.3750583,29.35384292,2.2
-113.3762614,29.34576864,2.2
-113.372474,29.33620218,2.2
-113.370088,29.32363478,2.2
-113.3706726,29.31235498,2.2
-113.3651074,29.30667724,2.2
-113.3406434,29.29472427,2.2
-113.3125276,29.29058079,2.2
-113.3044288,29.29131422,2.2
-113.2959477,29.28161049,2.2
-113.2884016,29.28264987,2.2
-113.2821701,29.28882961,2.2
-113.2734968,29.28462837,2.2
-113.2671973,29.28859883,2.2
-113.2554603,29.28276843,2.2
-113.2394992,29.28869707,2.2
-113.218926,29.28831866,2.2
-113.2071741,29.28471052,2.2
-113.1835397,29.28955042,2.2
-113.1680049,29.27940393,2.2
-113.1773525,29.26288311,2.2
-113.178562,29.248859,2.2
-113.1766119,29.23109832,2.2
-113.172807,29.22701101,2.2
-113.1743441,29.21436496,2.2
-113.171587,29.20869653,2.2
-113.1723766,29.19685587,2.2
-113.1672316,29.19196164,2.2
-113.1724988,29.1778776,2.2
-113.1743804,29.15656491,2.2
-113.1731776,29.14673412,2.2
-113.1747612,29.13096302,2.2
-113.1723603,29.12193048,2.2
-113.1648596,29.11248779,2.2
-113.1631887,29.10580242,2.2
-113.1560457,29.0995526,2.2
-113.153802,29.09372483,2.2
-113.1560938,29.08019555,2.2
-113.1531708,29.07171246,2.2
-113.1483689,29.06618641,2.2
-113.1340584,29.0618951,2.2
-113.1245107,29.06113771,2.2
-113.123505,29.05637393,2.2
-113.1016126,29.05555492,2.2
-113.1151534,29.02855983,2.2
-113.1140476,29.01233985,2.2
-113.1169253,29.00356411,2.2
-113.1157122,28.98859692,2.2
-113.1229455,28.98963664,2.2
-113.1419086,29.00424409,2.2
-113.1497156,29.00602437,2.2
-113.1546278,29.01502475,2.2
-113.1657749,29.01888284,2.2
-113.1833638,29.02823189,2.2
-113.1885887,29.02836198,2.2
-113.1976946,29.04130491,2.2
-113.2003507,29.04800269,2.2
-113.2125299,29.05195152,2.2
-113.2233477,29.05974121,2.2
-113.2295821,29.05936171,2.2
-113.2439501,29.06713143,2.2
-113.248854,29.07349434,2.2
